"","gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","symbol","Description","Entrez"
"7048","AT4G31120",1098.29278175988,0.668978788593294,0.0869785540016203,0.00257059866501691,0.00748988272712788,"PMRT15","SHK1 binding protein 1(SKB1)",829240
"7049","AT4G31170",1582.52508834575,-0.956066163016759,0.090800682136813,1.32722379468841e-09,7.30275278288707e-09,"AT4G31170","Protein kinase superfamily protein(AT4G31170)",829245
"7050","AT4G31230",9.62455366137003,-1.82371512091413,0.641336383276452,0.00802565120507298,0.0216097924258266,"AT4G31230","kinase with adenine nucleotide alpha hydrolases-like domain-containing protein(AT4G31230)",829250
"7051","AT4G31240",245.106795029385,-0.895033222888591,0.144498241127691,0.000583248824953958,0.00186513048879679,"AT4G31240","protein kinase C-like zinc finger protein(AT4G31240)",829251
"7052","AT4G31250",115.955327598376,1.23423719335012,0.223173211012126,0.000123430895106102,0.000431481413443378,"AT4G31250","Leucine-rich repeat protein kinase family protein(AT4G31250)",829252
"7053","AT4G31300",2014.94302927687,0.647761550907757,0.0744165393827178,0.00126667375233574,0.00386837329697276,"PBA1","N-terminal nucleophile aminohydrolases (Ntn hydrolases) superfamily protein(PBA1)",829257
"7054","AT4G31320",134.611259086519,3.38056938383671,0.256361066576812,1.33304348162902e-31,2.36175430916766e-30,"AT4G31320","SAUR-like auxin-responsive protein family(AT4G31320)",829259
"7055","AT4G31330",204.887412944626,0.996787252195232,0.168236871161455,0.000347713816396124,0.0011441792057501,"AT4G31330","transmembrane protein, putative (Protein of unknown function, DUF599)(AT4G31330)",829260
"7056","AT4G31380",50.9383694641111,-2.98763059026548,0.370171719489777,6.55535656888183e-13,4.54959066179203e-12,"FLP1","flowering-promoting factor-like protein(FLP1)",28720195
"7057","AT4G31390",1441.1496097485,-2.21547736649896,0.0987401670134559,1.67517015990929e-75,1.18716017842721e-73,"AT4G31390","Protein kinase superfamily protein(ACDO1)",829266
"7058","AT4G31450",698.199001990142,-1.03641342635386,0.0909058936331751,3.69250904134089e-12,2.43540320668788e-11,"AT4G31450","RING/U-box superfamily protein(AT4G31450)",829272
"7059","AT4G31460",567.312886161768,0.674698141476854,0.106873052703527,0.0115647938535534,0.0302855232190043,"AT4G31460","Ribosomal L28 family(AT4G31460)",829273
"7060","AT4G31470",241.024662273759,3.0476173973514,0.19668950977314,8.33587131789002e-42,2.22345106256214e-40,"AT4G31470","CAP (Cysteine-rich secretory proteins, Antigen 5, and Pathogenesis-related 1 protein) superfamily protein(AT4G31470)",829274
"7061","AT4G31510",301.542809671994,-1.21642571911922,0.131419106061375,4.93561466715041e-10,2.82773978298618e-09,"AT4G31510","major centromere autoantigen B-like protein(AT4G31510)",829278
"7062","AT4G31530",940.565882567455,-1.2027065887888,0.110326832021223,3.94411093111295e-13,2.78531223732541e-12,"AT4G31530","NAD(P)-binding Rossmann-fold superfamily protein(AT4G31530)",829280
"7063","AT4G31550",809.667595298457,-0.649549002357337,0.0974703843157381,0.0120800133830814,0.0315254431334282,"WRKY11","WRKY DNA-binding protein 11(WRKY11)",829282
"7064","AT4G31560",634.024552797033,-1.44291205823917,0.125732017267266,1.00065457516037e-16,8.64253697760028e-16,"HCF153","high chlorophyll fluorescence 153(HCF153)",829283
"7065","AT4G31590",945.174655830228,1.55762899587697,0.0915765471385828,1.99099473954771e-36,4.31519093057488e-35,"CSLC5","Cellulose-synthase-like C5(CSLC5)",829286
"7066","AT4G31620",48.6727178697357,-1.26809798006938,0.266215292412464,0.000675072426628855,0.00214091866954238,"REM3","Transcriptional factor B3 family protein(AT4G31620)",829290
"7067","AT4G31700",7569.44375042744,1.42149815710523,0.0577330124574378,4.57937094695592e-69,2.78052960563158e-67,"RPS6A","ribosomal protein S6(RPS6)",829298
"7068","AT4G31720",903.997042782598,-0.859543637106096,0.0971216006309405,2.83041590580119e-06,1.17788584087466e-05,"TAF10","TBP-associated factor II 15(TAFII15)",829300
"7069","AT4G31760",7.25595191116117,3.10384725028428,1.10120988897994,0.0027676680159872,0.00802730020095375,"PER46","peroxidase superfamily protein(AT4G31760)",829304
"7070","AT4G31780",1220.27879532932,-0.850771766567896,0.119093503747525,0.000165727065436918,0.000569776677101803,"MGD1","monogalactosyl diacylglycerol synthase 1(MGD1)",829306
"7071","AT4G31800",401.191358465977,-1.31793249175231,0.214827109671557,1.22592383742874e-05,4.79069784206063e-05,"WRKY18","WRKY DNA-binding protein 18(WRKY18)",829308
"7072","AT4G31805",105.855698273246,3.06709211844057,0.314066255042354,5.97136770454509e-18,5.53313159309956e-17,"POLAR","WRKY family transcription factor(AT4G31805)",829309
"7073","AT4G31810",488.524947087318,1.99700563541263,0.110343205636132,2.03533470565788e-47,6.48890481489818e-46,"AT4G31810","ATP-dependent caseinolytic (Clp) protease/crotonase family protein(AT4G31810)",829310
"7074","AT4G31820",1104.325479077,-1.00789830340135,0.105640435682285,1.04403258206037e-08,5.37267703962328e-08,"NPY1","Phototropic-responsive NPH3 family protein(ENP)",829311
"7075","AT4G31830",68.8975030880096,7.18131198302461,0.770549608908712,2.46402159889039e-18,2.3196550821498e-17,"AT4G31830","transmembrane protein(AT4G31830)",829312
"7076","AT4G31840",567.47024489828,3.01267694407403,0.124325062845467,5.50705555301313e-98,5.94122787920158e-96,"ENODL15","early nodulin-like protein 15(ENODL15)",829313
"7077","AT4G31850",762.366568407657,-0.847340052361758,0.140129388725731,0.00139484938461939,0.00423945795858536,"PGR3","proton gradient regulation 3(PGR3)",829314
"7078","AT4G31860",1179.70675933295,-0.766666908511978,0.112934894837964,0.00128861796469161,0.00393439567084491,"AT4G31860","Protein phosphatase 2C family protein(AT4G31860)",829315
"7079","AT4G31870",105.670612128813,-4.58137728345285,0.359900859879548,8.01010925645907e-32,1.43068958086911e-30,"GPX7","glutathione peroxidase 7(GPX7)",829316
"7080","AT4G31875",91.9645762128515,-1.67153172548711,0.301631534594915,1.09615195191915e-05,4.30235635375639e-05,"AT4G31875","hypothetical protein(AT4G31875)",829317
"7081","AT4G31877",142.752537455004,-1.52444024118216,0.216519657245903,1.16824550582145e-07,5.53131287101902e-07,"MIR156C","ncRNA(MIR156c)",28720200
"7082","AT4G31890",282.143329018856,1.7661175008351,0.12884118289005,2.58577875598009e-26,3.62038988511095e-25,"AT4G31890","ARM repeat superfamily protein(AT4G31890)",829319
"7083","AT4G31910",650.528973783669,2.14989863696034,0.133520735057435,2.25327619265387e-39,5.47919434107942e-38,"AT4G31910","HXXXD-type acyl-transferase family protein(BAT1)",829321
"7084","AT4G31920",523.631014717304,1.11480208416206,0.0978394900313004,3.73018152707048e-13,2.64040910319816e-12,"ARR10","response regulator 10(RR10)",829322
"7085","AT4G31985",1722.66971329421,0.705388136886452,0.106581362709215,0.00479488660778934,0.0133957491056459,"RPL39C","Ribosomal protein L39 family protein(AT4G31985)",829329
"7086","AT4G32030",969.420789810436,-0.871477308328958,0.0881988313134085,1.28650692538295e-07,6.07102643210398e-07,"AT4G32030","hypothetical protein(AT4G32030)",829334
"7087","AT4G32040",898.075134419685,-0.906906597107315,0.0899383844038086,2.45764267258773e-08,1.22658803853274e-07,"KNAT5","homeobox protein knotted-1-like 5(KNAT5)",829335
"7088","AT4G32060",3424.29373787191,-1.0482052592039,0.0644148215794238,2.5774038773269e-23,3.11427710497409e-22,"AT4G32060","calcium-binding EF hand family protein(AT4G32060)",829337
"7089","AT4G32070",1353.91018250853,-1.91077832237778,0.0925539640927194,1.29515920965907e-59,5.9503455248329e-58,"Phox4","Octicosapeptide/Phox/Bem1p (PB1) domain-containing protein / tetratricopeptide repeat (TPR)-containing protein(Phox4)",829338
"7090","AT4G32150",6307.99545234348,-2.30038643341393,0.0785280152410888,1.24426839822621e-128,2.27795379632838e-126,"VAMP711","vesicle-associated membrane protein 711(VAMP711)",829347
"7091","AT4G32160",821.306621949002,-0.629470538482212,0.0792531710512311,0.00521189886211281,0.014468782067986,"AT4G32160","Phox (PX) domain-containing protein(AT4G32160)",829348
"7092","AT4G32190",922.082502993857,-1.72473092380803,0.1426608845966,1.12818535008914e-20,1.19946006028395e-19,"AT4G32190","Myosin heavy chain-related protein(AT4G32190)",829352
"7093","AT4G32200",148.807561757875,0.876672239344795,0.186294287611986,0.00905561750478846,0.0241997183037397,"ASY2","DNA-binding HORMA family protein(ASY2)",829353
"7094","AT4G32208",85.5408443235526,-5.27412274321087,0.369332728714942,3.19338474497344e-40,8.00532528496143e-39,"AT4G32208","heat shock protein 70 (Hsp 70) family protein(AT4G32208)",6241015
"7095","AT4G32210",1476.67704929691,0.637824655549304,0.0684990556758825,0.000803237033655362,0.00252123992145934,"SDH3-1","succinate dehydrogenase 3-2(SDH3-2)",3770570
"7096","AT4G32212",135.65434480522,-4.04546540708522,0.244294947916704,5.3824458014987e-51,1.92985438040085e-49,"AT4G32212","miscRNA(AT4G32212)",6240547
"7097","AT4G32215",6.26142030348589,-4.26945214655518,1.17800592368883,0.000146650688408203,0.000507439939300206,"AT4G32215","hypothetical protein(AT4G32215)",3770571
"7098","AT4G32220",62.7616296895925,-7.66081539912385,0.739355201885786,2.81637125106145e-22,3.23788904153905e-21,"AT4G32220","hypothetical protein(AT4G32220)",3770572
"7099","AT4G32260",9563.79430908534,-1.6054787540187,0.131290892634133,3.34784617242834e-20,3.48423990537912e-19,"AT4G32260","ATPase, F0 complex, subunit B/B', bacterial/chloroplast(PDE334)",829359
"7100","AT4G32270",303.352345662235,-0.917247367441128,0.139031597942846,0.000194656424814984,0.000663198528419415,"AT4G32270","Ubiquitin-like superfamily protein(AT4G32270)",829360
"7101","AT4G32300",1256.34464437692,-1.73028255338582,0.0881540607011344,3.65965140261949e-51,1.32592407489809e-49,"SD25","S-domain-2 5(SD2-5)",829365
"7102","AT4G32320",445.184020829924,-0.961071216356051,0.144044271464689,9.08939125978554e-05,0.000322407153935229,"APX6","ascorbate peroxidase 6(APX6)",829366
"7103","AT4G32340",780.121711322066,-2.16075092567805,0.222269465901965,8.54253365292079e-16,7.06982425535903e-15,"AT4G32340","Tetratricopeptide repeat (TPR)-like superfamily protein(AT4G32340)",829368
"7104","AT4G32440",655.842244559584,-0.883406437613423,0.101411486880197,2.46708558262844e-06,1.03362673699374e-05,"AT4G32440","Plant Tudor-like RNA-binding protein(AT4G32440)",829379
"7105","AT4G32460",2011.56429097102,2.53911630498764,0.153957849207859,3.80927057751212e-44,1.09199089888681e-42,"AT4G32460","choice-of-anchor C domain protein, putative (Protein of unknown function, DUF642)(AT4G32460)",829381
"7106","AT4G32470",2582.87287298966,1.21392627579873,0.0645440856013002,8.90467744586582e-36,1.87448114248078e-34,"QCR7-1","Cytochrome bd ubiquinol oxidase, 14kDa subunit(AT4G32470)",829382
"7107","AT4G32480",1007.22543517254,-2.34143456620795,0.216315527046183,9.8661884621018e-20,9.98853415899255e-19,"AT4G32480","sugar phosphate exchanger, putative (DUF506)(AT4G32480)",829383
"7108","AT4G32590",713.229176091151,-1.68165481990192,0.159909053390164,7.20785435312206e-16,5.99191635010484e-15,"AT4G32590","2Fe-2S ferredoxin-like superfamily protein(AT4G32590)",829394
"7109","AT4G32600",936.415550790617,-0.724202832854524,0.0837298583070894,0.000148471255964935,0.000513225056737035,"AT4G32600","C3H4 type zinc finger protein(AT4G32600)",829395
"7110","AT4G32605",298.087718644065,1.40206856876667,0.126625674330871,2.407804299205e-15,1.94215616470588e-14,"AT4G32605","Mitochondrial glycoprotein family protein(AT4G32605)",5008179
"7111","AT4G32630",2.76709897587666,4.27011454623565,2.56975589274519,0.00419139528487807,0.0118107810697719,"AT4G32630","ArfGap/RecO-like zinc finger domain-containing protein(AT4G32630)",829398
"7112","AT4G32710",305.834322217421,0.714243915553797,0.121032854321675,0.0101763641651847,0.0269710480824582,"PERK14","Protein kinase superfamily protein(PERK14)",3770575
"7113","AT4G32720",1529.30125239051,0.610207251973568,0.0794489288928354,0.0109451696237388,0.0288228422650263,"LA1","La protein 1(La1)",829408
"7114","AT4G32760",2572.57522109958,-1.04727800315308,0.0583813092494655,6.50271690355535e-28,9.80927944390254e-27,"AT4G32760","ENTH/VHS/GAT family protein(AT4G32760)",829412
"7115","AT4G32790",300.592241971292,-0.813940582496124,0.11378819176061,0.000308186573165919,0.00102078354264359,"AT4G32790","Exostosin family protein(AT4G32790)",829415
"7116","AT4G32800",115.782468168671,-1.68154839287884,0.194882018117024,2.60658856408344e-11,1.62598913886527e-10,"ERF043","Integrase-type DNA-binding superfamily protein(AT4G32800)",829416
"7117","AT4G32810",181.937199365777,-1.75820381620104,0.184877623164971,1.08667368420672e-13,7.99895103641168e-13,"CCD8","carotenoid cleavage dioxygenase 8(CCD8)",829417
"7118","AT4G32830",202.140453744383,2.23882281124564,0.178319399048185,3.11358352245406e-25,4.11838310912014e-24,"AUR1","ataurora1(AUR1)",829419
"7119","AT4G32840",230.101231076604,1.08881804090845,0.157217567170556,1.01210803845822e-05,3.98608260387573e-05,"PFK6","phosphofructokinase 6(PFK6)",829420
"7120","AT4G32850",2618.36936715851,-0.943245486278883,0.0875132705157472,8.36557780046612e-10,4.69163502265176e-09,"PAPS4","nuclear poly(a) polymerase(nPAP)",829421
"7121","AT4G32870",217.067980401284,-1.4964504017429,0.139985516371574,3.81919251924503e-15,3.06016599536059e-14,"AT4G32870","Polyketide cyclase/dehydrase and lipid transport superfamily protein(AT4G32870)",829423
"7122","AT4G32880",564.573645406854,0.670784040670199,0.0975878106279249,0.00658185513716341,0.0179888160195308,"ATHB-8","homeobox-leucine zipper protein ATHB-8(HB-8)",829424
"7123","AT4G32890",346.550439092978,-0.737263479841581,0.115598290572618,0.00386734011444557,0.0109551214635672,"GATA9","GATA transcription factor 9(GATA9)",829425
"7124","AT4G32940",8394.60499027976,-1.24572725582224,0.135466269358586,2.72353865219631e-10,1.58480700864377e-09,"GAMMA-VPE","gamma vacuolar processing enzyme(GAMMA-VPE)",829431
"7125","AT4G32950",242.370235454894,-3.18594633297401,0.31980595365834,7.14127793655174e-19,6.90857176199798e-18,"AT4G32950","Protein phosphatase 2C family protein(AT4G32950)",829432
"7126","AT4G32980",390.114544938603,1.28672912705408,0.131271388333093,1.31011207437447e-11,8.34260036609578e-11,"ATH1","homeobox protein ATH1(ATH1)",829435
"7127","AT4G33000",383.072671450573,-1.15005698999081,0.147554263513873,3.25686062763708e-07,1.4822089251879e-06,"CBL10","calcineurin B-like protein 10(CBL10)",829437
"7128","AT4G33010",23573.4952520775,-1.69517773850846,0.0918731647439592,7.71562612150997e-45,2.25733439288632e-43,"GLDP1","glycine decarboxylase P-protein 1(GLDP1)",829438
"7129","AT4G33020",131.605104956708,1.77424793536443,0.3912443169444,0.000165205246380581,0.000568144298282782,"ZIP9","ZIP metal ion transporter family(ZIP9)",829439
"7130","AT4G33040",216.985403072967,2.79322321813357,0.282214928562734,7.84615133116277e-18,7.2204909774897e-17,"GRXC6","Thioredoxin superfamily protein(AT4G33040)",829441
"7131","AT4G33050",964.345771217417,-2.0639961698016,0.20551717728517,2.29811141229709e-16,1.95618740364817e-15,"EDA39","calmodulin-binding family protein(EDA39)",829442
"7132","AT4G33070",536.756307634957,5.58752607979309,0.698406473920724,9.2416331802936e-15,7.25815103786074e-14,"PDC1","Thiamine pyrophosphate dependent pyruvate decarboxylase family protein(AT4G33070)",829444
"7133","AT4G33130",105.762384901927,2.33066804638231,0.232834845038486,4.99602473588776e-17,4.39511954013337e-16,"AT4G33130","rho GTPase-activating protein(AT4G33130)",829450
"7134","AT4G33140",303.432158219263,0.931389406253694,0.134398983044599,7.70531100218641e-05,0.000275331281500572,"AT4G33140","Haloacid dehalogenase-like hydrolase (HAD) superfamily protein(AT4G33140)",829451
"7135","AT4G33150",2880.69337430073,-2.39859790655219,0.125523532638054,3.5288446356248e-57,1.50934618521255e-55,"LKR/SDH","lysine-ketoglutarate reductase/saccharopine dehydrogenase bifunctional enzyme(AT4G33150)",829452
"7136","AT4G33180",278.346817080297,-0.789372910417244,0.120352542192895,0.00137608882441372,0.00418612317859792,"AT4G33180","alpha/beta-Hydrolases superfamily protein(AT4G33180)",829455
"7137","AT4G33240",2111.90822019137,-0.689001082121852,0.0950718110772118,0.00286384926020524,0.00827844272991865,"FAB1A","1-phosphatidylinositol-3-phosphate 5-kinase FAB1A(FAB1A)",829460
"7138","AT4G33260",354.861655301134,2.58439506999426,0.151255979993278,1.91401425458018e-47,6.11018077624633e-46,"CDC20-2","Transducin family protein / WD-40 repeat family protein(CDC20.2)",829462
"7139","AT4G33270",655.890171072139,2.61485177369322,0.133407975219702,6.38860715631361e-62,3.18323877400979e-60,"CDC20-1","Transducin family protein / WD-40 repeat family protein(CDC20.1)",829463
"7140","AT4G33280",14.022067687097,2.21731442211685,0.553536592984972,0.000300411281937432,0.000996532469361699,"REM16","AP2/B3-like transcriptional factor family protein(AT4G33280)",829464
"7141","AT4G33300",1993.04888438761,-1.19743329141941,0.139537989353805,9.77221125149324e-09,5.04281992533815e-08,"ADR1-L1","ADR1-like 1(ADR1-L1)",829466
"7142","AT4G33330",46.747079669909,1.63815587414907,0.349115625406087,0.000177352498510861,0.000607326127109744,"GUX2","plant glycogenin-like starch initiation protein 3(PGSIP3)",829469
"7143","AT4G33360",738.355590618771,1.40213120462071,0.104567645702142,1.22416155099698e-21,1.36327594660797e-20,"FLDH","NAD(P)-binding Rossmann-fold superfamily protein(FLDH)",829473
"7144","AT4G33420",778.073461251335,-1.45902760120762,0.0873252492767779,1.43927625971052e-33,2.75388361774857e-32,"PER47","Peroxidase superfamily protein(AT4G33420)",829479
"7145","AT4G33470",544.179040413429,-1.4404604793745,0.136991372317761,2.57307020326777e-14,1.96030310631049e-13,"HDA14","histone deacetylase 14(HDA14)",829484
"7146","AT4G33510",3166.62907860936,-1.17811830095325,0.100471249962424,1.26729730881619e-14,9.86011164354541e-14,"DHS2","3-deoxy-d-arabino-heptulosonate 7-phosphate synthase(DHS2)",829489
"7147","AT4G33550",524.048666043737,6.18025179136858,0.29850040603263,1.90752274647178e-83,1.62887613749954e-81,"AT4G33550","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein(AT4G33550)",829494
"7148","AT4G33560",223.661673322947,1.54519277139198,0.328536926385541,0.000225743756503829,0.000762342596376682,"AT4G33560","Wound-responsive family protein(AT4G33560)",829495
"7149","AT4G33565",716.566115059845,-1.64794517038516,0.093817462386839,3.71377814620959e-40,9.30022411205191e-39,"AT4G33565","RING/U-box superfamily protein(AT4G33565)",829496
"7150","AT4G33610",520.146598318324,-1.55280064748919,0.119738662891095,5.91553066103741e-22,6.69577114541593e-21,"AT4G33610","glycine-rich protein(AT4G33610)",829501
"7151","AT4G33630",1693.71974731621,-1.03531722662065,0.0759323355043648,1.22662351996375e-16,1.05564757775798e-15,"EX1","UvrB/UvrC domain protein (DUF3506)(EX1)",829504
"7152","AT4G33660",254.65426165112,-1.72483761786783,0.160131775119724,8.22420502934932e-17,7.13630659745981e-16,"AT4G33660","cysteine-rich TM module stress tolerance protein(AT4G33660)",829507
"7153","AT4G33666",519.028358578237,-2.63696072266253,0.209068834479947,3.06893544182694e-27,4.48933982367976e-26,"AT4G33666","hypothetical protein(AT4G33666)",829508
"7154","AT4G33680",1720.18332145828,0.825406642138237,0.0848554977526411,7.79916881374905e-07,3.43180468960414e-06,"DAP","Pyridoxal phosphate (PLP)-dependent transferases superfamily protein(AGD2)",829510
"7155","AT4G33720",10.1047585352868,6.17225876020002,2.46797538989583,4.13876586592529e-05,0.000153189486775847,"AT4G33720","CAP (Cysteine-rich secretory proteins, Antigen 5, and Pathogenesis-related 1 protein) superfamily protein(AT4G33720)",829514
"7156","AT4G33730",15.2625463856178,4.7662705024263,1.07642008061685,2.35929899290514e-05,8.95473841095423e-05,"AT4G33730","CAP (Cysteine-rich secretory proteins, Antigen 5, and Pathogenesis-related 1 protein) superfamily protein(AT4G33730)",829515
"7157","AT4G33790",74.652476842605,4.51677730229527,0.430763872666311,4.76161702722496e-22,5.41247587393783e-21,"FAR3","Jojoba acyl CoA reductase-related male sterility protein(CER4)",829521
"7158","AT4G33800",250.364861824283,-1.50802626633259,0.202280661261064,2.51342027768579e-08,1.25313213184557e-07,"AT4G33800","hypothetical protein(AT4G33800)",829522
"7159","AT4G33810",5.75214701279285,1.96791642026238,0.875830626357723,0.0197528549180362,0.0496358003482649,"AT4G33810","Glycosyl hydrolase superfamily protein(AT4G33810)",829523
"7160","AT4G33820",5.78568689370432,2.60939321273229,1.27840093705977,0.0172509077995401,0.0437950874969729,"AT4G33820","Glycosyl hydrolase superfamily protein(AT4G33820)",829524
"7161","AT4G33880",16.4803776949401,3.06062945249722,0.841178946829193,0.000297832135174644,0.000988927092419681,"BHLH85","ROOT HAIR DEFECTIVE 6-LIKE 2(RSL2)",829531
"7162","AT4G33890",837.563397920957,-0.707849833814054,0.0981002569124889,0.00202430229140437,0.00600089415776227,"AT4G33890","transcriptional regulator of RNA polII, SAGA, subunit(AT4G33890)",829532
"7163","AT4G33905",34.5246385321287,4.62971026306684,0.623288247747666,3.61568752222827e-12,2.38930010014133e-11,"AT4G33905","Peroxisomal membrane 22 kDa (Mpv17/PMP22) family protein(AT4G33905)",829534
"7164","AT4G33920",859.80768802097,-1.06967566770151,0.10271637877813,8.78185233274915e-11,5.28573458214734e-10,"AT4G33920","Protein phosphatase 2C family protein(AT4G33920)",829536
"7165","AT4G33940",565.790208325526,-1.33519182936924,0.11272503725245,1.17928016347488e-16,1.01526485324311e-15,"AT4G33940","RING/U-box superfamily protein(AT4G33940)",829539
"7166","AT4G33980",541.248222994744,-0.790006556602866,0.156530893379335,0.0119196705175196,0.0311406224569058,"AT4G33980","hypothetical protein(AT4G33980)",829544
"7167","AT4G34020",814.522328321502,-1.40712836743287,0.101477545384839,4.07252350980222e-23,4.88662379036149e-22,"DJ1C","Class I glutamine amidotransferase-like superfamily protein(DJ1C)",829548
"7168","AT4G34030",2611.57606390891,-2.89529418126271,0.0897914459956619,4.85708896234215e-170,1.86311764863429e-167,"MCCB","3-methylcrotonyl-CoA carboxylase(MCCB)",829549
"7169","AT4G34050",5150.08740086185,1.26367916128899,0.105432710907352,3.13289124269756e-16,2.64810947082998e-15,"CCOAOMT1","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein(CCoAOMT1)",829551
"7170","AT4G34060",56.4831963837772,-1.64809952685363,0.271056329977756,1.88255484483024e-06,7.97717348416053e-06,"DML3","demeter-like protein 3(DML3)",829552
"7171","AT4G34090",696.006038256443,-1.06779295170729,0.123583955492046,6.7551318782203e-08,3.25967485960606e-07,"AT4G34090","cyclin delta-3(AT4G34090)",829555
"7172","AT4G34100",3294.43674560119,-0.606057086192123,0.0625614950969457,0.00157220474950577,0.00474153250674608,"SUD1","RING/U-box superfamily protein(CER9)",829556
"7173","AT4G34120",1446.53726059647,-1.32143979716144,0.0982455270844452,9.18558629721823e-21,9.81338985228009e-20,"CBSX2","Cystathionine beta-synthase (CBS) family protein(LEJ1)",829558
"7174","AT4G34131",665.994835311229,-2.17391448988939,0.141406664202511,2.85193817797003e-36,6.14807653959176e-35,"UGT73B3","UDP-glucosyl transferase 73B3(UGT73B3)",829559
"7175","AT4G34135",867.404377352291,-2.33372950108517,0.150712903505398,6.18677350542938e-38,1.41849685514427e-36,"UGT73B2","UDP-glucosyltransferase 73B2(UGT73B2)",829560
"7176","AT4G34138",1296.44509527911,-3.77997914143661,0.109004269434188,9.51440668565415e-211,6.96742884743994e-208,"UGT73B1","UDP-glucosyl transferase 73B1(UGT73B1)",829561
"7177","AT4G34140",610.797819374131,-1.132293611329,0.0967877603799555,5.17364485622743e-14,3.87919024497649e-13,"AT4G34140","D111/G-patch domain-containing protein(AT4G34140)",829562
"7178","AT4G34150",1241.62255538469,-1.16250814078109,0.0945748976176402,1.07357281369284e-15,8.82747894375677e-15,"AT4G34150","Calcium-dependent lipid-binding (CaLB domain) family protein(AT4G34150)",829563
"7179","AT4G34160",689.341322535223,1.70831965957313,0.124818972075327,9.96392839367354e-26,1.35046715401859e-24,"CYCD3-1","CYCLIN D3;1(CYCD3;1)",829564
"7180","AT4G34190",2391.89688100171,-0.994010155057618,0.165406523245876,0.000286048777725217,0.000952681196596969,"1-Sep","stress enhanced protein 1(SEP1)",829567
"7181","AT4G34200",4399.85504847346,2.14341316919324,0.0868018560259918,2.92239134347992e-89,2.74795755667455e-87,"PGDH1","D-3-phosphoglycerate dehydrogenase(EDA9)",829568
"7182","AT4G34240",938.301184484673,-0.664913562208091,0.0923900991102749,0.00507310406178528,0.0141175302576121,"ALDH3I1","aldehyde dehydrogenase 3I1(ALDH3I1)",829573
"7183","AT4G34250",289.141981592717,4.2602911927804,0.268472235713389,2.38762935996997e-47,7.5721064452801e-46,"KCS16","3-ketoacyl-CoA synthase 16(KCS16)",829574
"7184","AT4G34260",2146.36642400486,1.08670428036877,0.0918349265227103,1.14448653361263e-13,8.40147678350026e-13,"FUC95A","1,2-alpha-L-fucosidase(FUC95A)",829575
"7185","AT4G34350",7549.97706232775,-2.41481117026906,0.109834592662562,9.15562864180225e-75,6.3579000505113e-73,"ISPH","4-hydroxy-3-methylbut-2-enyl diphosphate reductase(HDR)",829585
"7186","AT4G34380",34.7897548355182,-2.31281340226296,0.370528576253523,6.53059070677059e-08,3.15510305917269e-07,"AT4G34380","Transducin/WD40 repeat-like superfamily protein(AT4G34380)",829588
"7187","AT4G34390",859.447990126142,-1.06095818466429,0.113707365293136,6.877016870366e-09,3.5878667894919e-08,"XLG2","extra-large GTP-binding protein 2(XLG2)",829589
"7188","AT4G34419",68.8324006554238,3.21771564622266,0.367390919901573,3.88958751213058e-15,3.11450536176765e-14,"AT4G34419","hypothetical protein(AT4G34419)",10723104
"7189","AT4G34420",42.139091796683,2.30292442444724,0.400020725047704,5.86702712395505e-07,2.61205927556186e-06,"AT4G34420","P-loop containing nucleoside triphosphate hydrolases superfamily protein(AT4G34420)",829593
"7190","AT4G34460",1690.80795306763,-0.670542245069223,0.0719213670609599,0.000254876019878586,0.000854988047804817,"GB1","GTP binding protein beta 1(AGB1)",829597
"7191","AT4G34500",316.939113170538,1.23337997301473,0.126015492232488,3.61074086020699e-11,2.23107040725549e-10,"AT4G34500","Protein kinase superfamily protein(AT4G34500)",829601
"7192","AT4G34550",3.683864309406,-2.91369263783761,1.54935885111784,0.0116340684055722,0.0304504383287184,"AT4G34550","F-box protein(AT4G34550)",829606
"7193","AT4G34555",438.616431462364,1.22865996502888,0.150763019342996,3.30276753299611e-08,1.6312013121272e-07,"RPS25D","Ribosomal protein S25 family protein(AT4G34555)",829607
"7194","AT4G34570",263.614865705813,1.14370823993404,0.122095082403703,1.19520948000897e-09,6.60948107411827e-09,"THY-2","thymidylate synthase 2(THY-2)",829609
"7195","AT4G34580",129.606451765879,4.7063744115421,0.378405852817982,1.34637312583559e-30,2.28614242770267e-29,"SFH1","Sec14p-like phosphatidylinositol transfer family protein(COW1)",829610
"7196","AT4G34588",445.061908087468,2.49628017167114,0.109358999524396,1.05892856677588e-81,8.58727105527044e-80,"CPuORF2",NA,NA
"7197","AT4G34620",8349.89726422412,-1.42799421049574,0.147956814288665,2.63568116113929e-12,1.75610341715169e-11,"SSR16","small subunit ribosomal protein 16(SSR16)",829614
"7198","AT4G34640",2092.86086597068,-0.710992358052894,0.0680927259875072,8.29501064176263e-06,3.29428475215835e-05,"SQS1","squalene synthase 1(SQS1)",829616
"7199","AT4G34650",68.1884947583862,2.64005302665837,0.377465182173842,7.79308736905095e-10,4.38481372201363e-09,"SQS2","squalene synthase 2(SQS2)",829617
"7200","AT4G34700",2545.92431013387,1.06120292562379,0.0713435716752107,4.92923543653069e-20,5.07108997697747e-19,"CIB22","LYR family of Fe/S cluster biogenesis protein(CIB22)",829622
